transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00799,2026-01-03T21:05:36Z,19.46,restaurant,SG,False,False
txn_0000326,card_00657,2026-01-22T12:50:26Z,289.95,grocery,IN,True,False
txn_0000327,card_00061,2026-01-18T02:46:58Z,38.66,travel,GB,False,False
txn_0000328,card_00773,2026-01-26T13:06:41Z,112.59,utilities,DE,True,False
txn_0000329,card_00332,2026-01-15T18:23:50Z,23.13,restaurant,AE,False,False
txn_0000330,card_00624,2026-01-02T22:49:10Z,120.52,grocery,SG,True,False
txn_0000331,card_00098,2026-01-24T04:07:50Z,192.62,atm_withdrawal,IN,True,False
txn_0000332,card_00573,2026-01-04T12:31:27Z,112.43,atm_withdrawal,US,False,False
txn_0000333,card_00347,2026-01-07T01:13:24Z,8.72,restaurant,US,False,False
txn_0000334,card_00255,2026-01-19T02:36:01Z,40.82,atm_withdrawal,US,True,True
txn_0000335,card_00304,2026-01-20T17:27:12Z,55.17,electronics,AE,True,False
txn_0000336,card_00027,2026-01-11T06:14:12Z,74.05,pharmacy,IN,True,False
txn_0000337,card_00229,2026-01-16T01:04:56Z,559.14,atm_withdrawal,AE,True,False
txn_0000338,card_00104,2026-01-22T09:11:04Z,155.6,fuel,IN,False,False
txn_0000339,card_00131,2026-01-27T04:45:12Z,31.69,travel,IN,True,False
txn_0000340,card_00748,2026-01-29T02:14:46Z,24.44,utilities,IN,True,False
txn_0000341,card_00248,2026-01-06T05:06:56Z,174.0,electronics,IN,True,False
txn_0000342,card_00421,2026-01-29T01:59:27Z,14.36,utilities,DE,False,False
txn_0000343,card_00457,2026-01-29T09:26:22Z,566.63,travel,IN,True,False
txn_0000344,card_00850,2026-01-21T02:53:46Z,25.7,atm_withdrawal,SG,True,False
txn_0000345,card_00891,2026-01-21T09:25:33Z,6.83,entertainment,DE,True,False
txn_0000346,card_00222,2026-01-07T18:05:32Z,2142.81,travel,IN,True,False
txn_0000347,card_00238,2026-01-21T21:43:14Z,67.24,utilities,US,False,False
txn_0000348,card_00557,2026-01-15T05:35:08Z,22.07,fuel,US,False,False
txn_0000349,card_00019,2026-01-05T08:33:07Z,16.96,travel,AE,True,False
txn_0000350,card_00548,2026-01-13T05:11:47Z,136.54,restaurant,US,False,False
txn_0000351,card_00890,2026-01-07T22:06:04Z,466.48,fuel,AE,False,False
txn_0000352,card_00422,2026-01-13T11:36:48Z,83.86,fuel,DE,True,False
txn_0000353,card_00292,2026-01-19T19:56:57Z,118.39,grocery,US,True,False
txn_0000354,card_00828,2026-01-27T15:24:11Z,225.27,grocery,AE,True,False
txn_0000355,card_00042,2026-01-25T03:30:35Z,53.82,restaurant,DE,True,False
txn_0000356,card_00485,2026-01-10T18:53:05Z,23.66,pharmacy,SG,True,False
txn_0000357,card_00410,2026-01-24T05:41:19Z,53.76,utilities,AE,False,False
txn_0000358,card_00116,2026-01-10T02:08:20Z,50.4,utilities,AE,True,False
txn_0000359,card_00649,2026-01-27T19:21:59Z,23.56,online_retail,GB,True,False
txn_0000360,card_00516,2026-01-16T22:36:40Z,199.11,fuel,US,True,False
txn_0000361,card_00129,2026-01-05T03:55:35Z,38.65,atm_withdrawal,AE,False,False
txn_0000362,card_00069,2026-01-03T11:20:31Z,188.78,travel,IN,True,False
txn_0000363,card_00711,2026-01-06T01:31:06Z,200.71,travel,AE,False,False
txn_0000364,card_00106,2026-01-23T23:25:57Z,47.19,entertainment,AE,False,False
txn_0000365,card_00706,2026-01-03T05:52:17Z,100.74,grocery,SG,True,False
txn_0000366,card_00388,2026-01-14T04:16:33Z,35.69,restaurant,IN,False,False
txn_0000367,card_00753,2026-01-27T22:23:40Z,64.98,travel,GB,False,False
txn_0000368,card_00486,2026-01-03T15:26:47Z,26.47,entertainment,AE,True,False
txn_0000369,card_00245,2026-01-13T01:37:06Z,75.36,utilities,US,False,False
txn_0000370,card_00262,2026-01-25T21:12:37Z,24.31,pharmacy,AE,True,False
txn_0000371,card_00883,2026-01-08T13:07:17Z,31.07,pharmacy,IN,False,False
txn_0000372,card_00782,2026-01-17T23:44:06Z,23.29,grocery,GB,False,False
txn_0000373,card_00685,2026-01-03T03:34:23Z,214.3,atm_withdrawal,DE,False,False
txn_0000374,card_00591,2026-01-26T03:39:13Z,169.7,travel,AE,False,False
txn_0000375,card_00310,2026-01-30T00:10:23Z,318.18,entertainment,SG,True,False
txn_0000376,card_00518,2026-01-12T13:32:21Z,14.93,restaurant,AE,False,False
txn_0000377,card_00616,2026-01-07T18:31:58Z,218.5,entertainment,US,True,False
txn_0000378,card_00648,2026-01-23T00:19:06Z,138.62,grocery,US,True,False
txn_0000379,card_00721,2026-01-30T15:31:52Z,108.52,utilities,DE,False,False
txn_0000380,card_00779,2026-01-29T20:11:54Z,39.75,electronics,GB,True,False
txn_0000381,card_00516,2026-01-14T13:51:35Z,241.45,grocery,AE,False,False
txn_0000382,card_00396,2026-01-02T18:27:38Z,108.04,electronics,GB,False,False
txn_0000383,card_00212,2026-01-30T06:09:05Z,229.91,grocery,IN,False,False
txn_0000384,card_00120,2026-01-21T10:12:20Z,200.02,travel,SG,True,False
txn_0000385,card_00645,2026-01-14T21:30:19Z,38.55,online_retail,US,False,False
txn_0000386,card_00888,2026-01-07T10:22:33Z,24.59,grocery,DE,True,False
txn_0000387,card_00326,2026-01-05T07:36:08Z,53.28,atm_withdrawal,US,True,False
txn_0000388,card_00346,2026-01-28T16:57:44Z,652.47,entertainment,IN,True,True
txn_0000389,card_00345,2026-01-13T07:20:25Z,50.09,electronics,AE,False,False
txn_0000390,card_00251,2026-01-27T11:53:04Z,56.39,utilities,GB,False,False
txn_0000391,card_00209,2026-01-10T13:18:45Z,58.51,atm_withdrawal,GB,False,False
txn_0000392,card_00730,2026-01-03T18:14:56Z,19.93,entertainment,DE,True,False
txn_0000393,card_00701,2026-01-03T15:33:55Z,109.46,entertainment,AE,True,False
txn_0000394,card_00151,2026-01-20T22:54:40Z,36.69,pharmacy,DE,True,False
txn_0000395,card_00099,2026-01-10T05:25:10Z,156.22,utilities,IN,False,False
txn_0000396,card_00848,2026-01-22T06:47:20Z,57.69,restaurant,SG,True,False
txn_0000397,card_00490,2026-01-11T19:09:04Z,456.08,atm_withdrawal,SG,False,False
txn_0000398,card_00770,2026-01-19T17:23:12Z,6.04,grocery,GB,False,False
txn_0000399,card_00240,2026-01-03T19:50:17Z,329.36,utilities,US,True,True
txn_0000400,card_00782,2026-01-09T22:57:39Z,42.7,electronics,IN,False,False
txn_0000401,card_00886,2026-01-17T07:08:58Z,71.47,pharmacy,DE,False,False
txn_0000402,card_00645,2026-01-30T00:48:06Z,149.65,grocery,AE,True,False
txn_0000403,card_00891,2026-01-22T11:54:05Z,249.1,electronics,DE,True,False
txn_0000404,card_00440,2026-01-21T21:22:45Z,235.2,electronics,DE,False,False
txn_0000405,card_00599,2026-01-20T13:44:01Z,179.57,atm_withdrawal,AE,True,False
txn_0000406,card_00319,2026-01-13T15:38:51Z,74.01,entertainment,AE,False,False
txn_0000407,card_00840,2026-01-18T19:59:05Z,256.33,restaurant,US,False,False
txn_0000408,card_00432,2026-01-03T15:05:17Z,397.4,restaurant,IN,False,False
txn_0000409,card_00354,2026-01-28T18:10:39Z,136.28,grocery,AE,True,False
txn_0000410,card_00389,2026-01-29T04:17:59Z,29.78,utilities,GB,True,False
txn_0000411,card_00436,2026-01-07T18:30:00Z,427.52,utilities,SG,False,False
txn_0000412,card_00249,2026-01-25T04:41:08Z,457.21,atm_withdrawal,AE,True,False
txn_0000413,card_00339,2026-01-14T22:42:25Z,188.58,travel,AE,False,True
txn_0000414,card_00828,2026-01-15T00:47:09Z,190.53,travel,DE,True,False
txn_0000415,card_00754,2026-01-15T07:24:47Z,53.35,travel,US,True,False
txn_0000416,card_00681,2026-01-02T09:16:20Z,11.87,utilities,GB,True,False
txn_0000417,card_00118,2026-01-29T03:41:18Z,77.31,grocery,AE,True,False
txn_0000418,card_00153,2026-01-18T16:20:07Z,457.34,online_retail,DE,True,False
txn_0000419,card_00104,2026-01-15T10:58:45Z,47.21,utilities,GB,True,False
txn_0000420,card_00163,2026-01-19T16:05:26Z,296.12,pharmacy,DE,True,False
txn_0000421,card_00166,2026-01-07T06:42:48Z,183.68,atm_withdrawal,AE,False,False
txn_0000422,card_00214,2026-01-26T14:57:00Z,48.66,atm_withdrawal,IN,False,False
txn_0000423,card_00770,2026-01-15T15:37:56Z,34.21,electronics,US,False,False
txn_0000424,card_00461,2026-01-11T18:28:07Z,180.83,entertainment,IN,False,True
txn_0000425,card_00571,2026-01-11T11:28:25Z,150.21,entertainment,SG,True,False
txn_0000426,card_00556,2026-01-17T09:44:08Z,40.94,restaurant,DE,True,False
txn_0000427,card_00626,2026-01-15T17:22:08Z,36.23,restaurant,US,True,False
txn_0000428,card_00360,2026-01-20T23:30:21Z,28.74,electronics,SG,True,False
txn_0000429,card_00657,2026-01-14T11:43:51Z,36.61,grocery,IN,False,False
txn_0000430,card_00833,2026-01-16T21:08:15Z,4.7,electronics,US,False,False
txn_0000431,card_00278,2026-01-28T14:02:31Z,42.47,fuel,SG,False,False
txn_0000432,card_00898,2026-01-18T18:15:24Z,804.55,entertainment,IN,True,True
txn_0000433,card_00225,2026-01-10T00:28:27Z,469.61,travel,GB,True,False
txn_0000434,card_00453,2026-01-30T01:16:37Z,610.63,grocery,US,True,True
txn_0000435,card_00814,2026-01-07T12:05:46Z,21.17,grocery,AE,True,False
txn_0000436,card_00610,2026-01-01T05:19:38Z,16.59,atm_withdrawal,GB,False,False
txn_0000437,card_00312,2026-01-11T17:08:06Z,46.15,pharmacy,AE,True,False
txn_0000438,card_00396,2026-01-11T14:56:36Z,2.69,grocery,AE,True,False
txn_0000439,card_00811,2026-01-25T07:16:43Z,69.29,restaurant,IN,True,False
txn_0000440,card_00768,2026-01-30T14:10:27Z,26.48,online_retail,GB,False,False
txn_0000441,card_00009,2026-01-14T03:21:04Z,44.02,atm_withdrawal,US,True,False
txn_0000442,card_00504,2026-01-16T16:01:52Z,29.39,pharmacy,GB,False,False
txn_0000443,card_00900,2026-01-05T22:48:11Z,67.56,grocery,US,True,False
txn_0000444,card_00866,2026-01-16T15:52:09Z,12.45,pharmacy,IN,True,False
txn_0000445,card_00731,2026-01-21T18:48:03Z,166.07,utilities,AE,True,False
txn_0000446,card_00293,2026-01-25T09:02:30Z,13.51,travel,SG,False,False
txn_0000447,card_00622,2026-01-03T23:43:25Z,517.16,pharmacy,DE,False,False
txn_0000448,card_00282,2026-01-27T11:26:07Z,73.3,online_retail,IN,False,False
txn_0000449,card_00464,2026-01-07T21:48:09Z,25.29,fuel,AE,False,False
txn_0000450,card_00521,2026-01-24T16:34:28Z,8.5,fuel,AE,True,False
txn_0000451,card_00737,2026-01-27T07:52:19Z,34.28,restaurant,SG,True,False
txn_0000452,card_00158,2026-01-20T17:18:05Z,46.95,grocery,IN,False,False
txn_0000453,card_00154,2026-01-01T16:02:55Z,33.86,entertainment,DE,True,False
txn_0000454,card_00550,2026-01-11T18:19:39Z,108.53,restaurant,IN,True,False
txn_0000455,card_00039,2026-01-01T14:47:51Z,74.68,travel,AE,True,False
txn_0000456,card_00599,2026-01-16T20:41:08Z,455.09,electronics,US,True,True
txn_0000457,card_00514,2026-01-08T12:37:56Z,65.56,utilities,IN,False,False
txn_0000458,card_00821,2026-01-16T16:03:13Z,42.25,online_retail,GB,False,False
txn_0000459,card_00599,2026-01-02T06:15:26Z,202.57,fuel,AE,True,False
txn_0000460,card_00332,2026-01-01T18:59:33Z,56.75,atm_withdrawal,AE,True,False
txn_0000461,card_00080,2026-01-18T20:49:33Z,149.87,entertainment,SG,False,False
txn_0000462,card_00578,2026-01-15T21:08:20Z,103.98,fuel,GB,True,False
txn_0000463,card_00587,2026-01-24T22:09:06Z,140.83,atm_withdrawal,GB,False,False
txn_0000464,card_00773,2026-01-01T20:16:53Z,154.87,restaurant,DE,True,False
txn_0000465,card_00812,2026-01-04T03:02:04Z,107.99,grocery,DE,True,False
txn_0000466,card_00611,2026-01-29T13:09:23Z,58.35,restaurant,US,True,True
txn_0000467,card_00375,2026-01-14T12:15:48Z,385.49,electronics,US,True,False
txn_0000468,card_00336,2026-01-29T21:41:58Z,16.15,fuel,GB,True,False
txn_0000469,card_00653,2026-01-11T07:21:32Z,275.42,travel,SG,True,False
txn_0000470,card_00420,2026-01-25T14:50:18Z,97.47,pharmacy,DE,False,False
txn_0000471,card_00560,2026-01-15T08:50:54Z,18.31,online_retail,DE,True,False
txn_0000472,card_00130,2026-01-06T22:12:35Z,386.52,pharmacy,IN,True,False
txn_0000473,card_00488,2026-01-21T12:10:07Z,36.01,atm_withdrawal,AE,False,False
txn_0000474,card_00009,2026-01-03T20:40:59Z,324.94,grocery,GB,True,False
txn_0000475,card_00598,2026-01-26T12:58:04Z,61.71,travel,AE,False,False
txn_0000476,card_00083,2026-01-28T21:08:54Z,74.0,electronics,US,True,False
txn_0000477,card_00267,2026-01-20T17:23:43Z,66.98,fuel,SG,False,False
txn_0000478,card_00768,2026-01-11T20:47:57Z,57.96,pharmacy,GB,True,False
txn_0000479,card_00346,2026-01-11T12:10:01Z,244.27,utilities,US,False,True
txn_0000480,card_00369,2026-01-04T03:22:08Z,9.73,restaurant,AE,False,False
txn_0000481,card_00497,2026-01-26T11:36:34Z,1437.37,grocery,GB,True,False
txn_0000482,card_00284,2026-01-15T10:57:51Z,54.34,online_retail,IN,True,False
txn_0000483,card_00779,2026-01-07T13:21:35Z,31.98,atm_withdrawal,SG,True,False
txn_0000484,card_00700,2026-01-04T13:43:24Z,33.55,grocery,GB,True,False
txn_0000485,card_00460,2026-01-13T00:49:23Z,195.2,online_retail,US,False,False
txn_0000486,card_00595,2026-01-30T15:44:19Z,68.28,utilities,SG,True,False
txn_0000487,card_00069,2026-01-01T19:16:46Z,148.58,utilities,GB,True,False
txn_0000488,card_00701,2026-01-03T18:55:10Z,259.57,restaurant,US,True,False
txn_0000489,card_00523,2026-01-14T16:19:48Z,169.65,online_retail,IN,False,False
txn_0000490,card_00451,2026-01-22T15:30:11Z,19.11,atm_withdrawal,US,False,False
txn_0000491,card_00186,2026-01-18T13:21:48Z,367.54,fuel,US,False,False
txn_0000492,card_00618,2026-01-18T12:48:51Z,27.39,pharmacy,AE,True,False
txn_0000493,card_00121,2026-01-11T17:50:44Z,28.7,utilities,AE,True,False
txn_0000494,card_00249,2026-01-14T23:53:02Z,5.11,utilities,DE,True,False
txn_0000495,card_00834,2026-01-04T02:40:37Z,114.71,entertainment,DE,False,False
txn_0000496,card_00480,2026-01-02T01:27:46Z,110.32,online_retail,US,True,False
txn_0000497,card_00239,2026-01-29T02:37:48Z,37.13,restaurant,DE,True,False
txn_0000498,card_00764,2026-01-03T16:26:58Z,14.46,electronics,AE,False,False
txn_0000499,card_00467,2026-01-17T11:49:23Z,103.28,online_retail,AE,False,False
